============================================================
                  驾驶员监控会话报告
============================================================
 报告生成时间: 2026-05-11 00:00:44
 本次驾驶总长: 13 分 55 秒
------------------------------------------------------------
 疲劳事件触发: 213 次
 分心事件触发: 364 次
------------------------------------------------------------
【事件追溯 / Event Tracking】
 260. 2026-05-10 23:55:59 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 261. 2026-05-10 23:56:01 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 262. 2026-05-10 23:56:03 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 263. 2026-05-10 23:56:05 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 264. 2026-05-10 23:56:07 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 265. 2026-05-10 23:56:09 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 266. 2026-05-10 23:56:12 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 267. 2026-05-10 23:56:14 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 268. 2026-05-10 23:56:16 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 269. 2026-05-10 23:56:18 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 270. 2026-05-10 23:56:21 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 271. 2026-05-10 23:56:23 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 272. 2026-05-10 23:56:25 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 273. 2026-05-10 23:56:27 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 274. 2026-05-10 23:56:29 | [严重] 行为: 与乘客交谈    | 疲劳: 极度疲劳 (PERCLOS超标)
 275. 2026-05-10 23:56:31 | [严重] 行为: 与乘客交谈    | 疲劳: 极度疲劳 (PERCLOS超标)
 276. 2026-05-10 23:56:33 | [严重] 行为: 与乘客交谈    | 疲劳: 极度疲劳 (PERCLOS超标)
 277. 2026-05-10 23:56:35 | [严重] 行为: 与乘客交谈    | 疲劳: 极度疲劳 (PERCLOS超标)
 278. 2026-05-10 23:56:37 | [严重] 行为: 与乘客交谈    | 疲劳: 极度疲劳 (PERCLOS超标)
 279. 2026-05-10 23:56:40 | [严重] 行为: 向后取物     | 疲劳: 极度疲劳 (PERCLOS超标)
 280. 2026-05-10 23:56:42 | [严重] 行为: 向后取物     | 疲劳: 极度疲劳 (PERCLOS超标)
 281. 2026-05-10 23:56:44 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 282. 2026-05-10 23:56:46 | [严重] 行为: 正常驾驶     | 疲劳: 极度疲劳 (PERCLOS超标)
 283. 2026-05-10 23:56:48 | [严重] 行为: 与乘客交谈    | 疲劳: 极度疲劳 (PERCLOS超标)
 284. 2026-05-10 23:56:50 | [严重] 行为: 与乘客交谈    | 疲劳: 极度疲劳 (PERCLOS超标)
 285. 2026-05-10 23:56:52 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 286. 2026-05-10 23:56:54 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 287. 2026-05-10 23:56:56 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 288. 2026-05-10 23:56:58 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 289. 2026-05-10 23:57:00 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 290. 2026-05-10 23:57:02 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 291. 2026-05-10 23:57:04 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 292. 2026-05-10 23:57:06 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 293. 2026-05-10 23:57:10 | [一般] 行为: 整理仪容     | 疲劳: 正常
 294. 2026-05-10 23:57:12 | [一般] 行为: 整理仪容     | 疲劳: 正常
 295. 2026-05-10 23:57:14 | [一般] 行为: 打电话      | 疲劳: 正常
 296. 2026-05-10 23:57:16 | [一般] 行为: 整理仪容     | 疲劳: 正常
 297. 2026-05-10 23:57:18 | [一般] 行为: 疑似打电话    | 疲劳: 正常
 298. 2026-05-10 23:57:20 | [一般] 行为: 疑似打电话    | 疲劳: 正常
 299. 2026-05-10 23:57:22 | [一般] 行为: 打电话      | 疲劳: 正常
 300. 2026-05-10 23:57:24 | [一般] 行为: 打电话      | 疲劳: 正常
 301. 2026-05-10 23:57:26 | [一般] 行为: 打电话      | 疲劳: 正常
 302. 2026-05-10 23:57:28 | [一般] 行为: 打电话      | 疲劳: 正常
 303. 2026-05-10 23:57:30 | [一般] 行为: 打电话      | 疲劳: 正常
 304. 2026-05-10 23:57:33 | [严重] 行为: 打电话      | 疲劳: 闭眼
 305. 2026-05-10 23:57:35 | [一般] 行为: 向后取物     | 疲劳: 正常
 306. 2026-05-10 23:57:37 | [一般] 行为: 向后取物     | 疲劳: 正常
 307. 2026-05-10 23:57:39 | [一般] 行为: 向后取物     | 疲劳: 正常
 308. 2026-05-10 23:57:41 | [一般] 行为: 向后取物     | 疲劳: 正常
 309. 2026-05-10 23:57:43 | [一般] 行为: 向后取物     | 疲劳: 正常
 310. 2026-05-10 23:57:45 | [一般] 行为: 向后取物     | 疲劳: 正常
 311. 2026-05-10 23:57:47 | [严重] 行为: 向后取物     | 疲劳: 极度疲劳 (PERCLOS超标)
 312. 2026-05-10 23:57:49 | [一般] 行为: 向后取物     | 疲劳: 正常
 313. 2026-05-10 23:57:51 | [一般] 行为: 向后取物     | 疲劳: 正常
 314. 2026-05-10 23:57:53 | [一般] 行为: 向后取物     | 疲劳: 正常
 315. 2026-05-10 23:57:56 | [一般] 行为: 向后取物     | 疲劳: 人员特征未对齐/光线过暗
 316. 2026-05-10 23:57:58 | [一般] 行为: 疑似打电话    | 疲劳: 人员特征未对齐/光线过暗
 317. 2026-05-10 23:58:00 | [一般] 行为: 整理仪容     | 疲劳: 人员特征未对齐/光线过暗
 318. 2026-05-10 23:58:02 | [一般] 行为: 向后取物     | 疲劳: 人员特征未对齐/光线过暗
 319. 2026-05-10 23:58:04 | [一般] 行为: 打电话      | 疲劳: 正常
 320. 2026-05-10 23:58:07 | [一般] 行为: 向后取物     | 疲劳: 正常
 321. 2026-05-10 23:58:09 | [一般] 行为: 向后取物     | 疲劳: 正常
 322. 2026-05-10 23:58:11 | [一般] 行为: 向后取物     | 疲劳: 正常
 323. 2026-05-10 23:58:13 | [一般] 行为: 向后取物     | 疲劳: 正常
 324. 2026-05-10 23:58:15 | [一般] 行为: 向后取物     | 疲劳: 正常
 325. 2026-05-10 23:58:17 | [一般] 行为: 向后取物     | 疲劳: 正常
 326. 2026-05-10 23:58:19 | [一般] 行为: 向后取物     | 疲劳: 正常
 327. 2026-05-10 23:58:21 | [一般] 行为: 向后取物     | 疲劳: 正常
 328. 2026-05-10 23:58:23 | [一般] 行为: 向后取物     | 疲劳: 正常
 329. 2026-05-10 23:58:25 | [一般] 行为: 向后取物     | 疲劳: 正常
 330. 2026-05-10 23:58:27 | [一般] 行为: 向后取物     | 疲劳: 正常
 331. 2026-05-10 23:58:29 | [一般] 行为: 向后取物     | 疲劳: 正常
 332. 2026-05-10 23:58:31 | [一般] 行为: 向后取物     | 疲劳: 正常
 333. 2026-05-10 23:58:33 | [一般] 行为: 向后取物     | 疲劳: 正常
 334. 2026-05-10 23:58:35 | [一般] 行为: 向后取物     | 疲劳: 正常
 335. 2026-05-10 23:58:37 | [一般] 行为: 向后取物     | 疲劳: 正常
 336. 2026-05-10 23:58:39 | [一般] 行为: 向后取物     | 疲劳: 正常
 337. 2026-05-10 23:58:42 | [一般] 行为: 向后取物     | 疲劳: 正常
 338. 2026-05-10 23:58:44 | [一般] 行为: 向后取物     | 疲劳: 正常
 339. 2026-05-10 23:58:46 | [一般] 行为: 向后取物     | 疲劳: 正常
 340. 2026-05-10 23:58:48 | [一般] 行为: 向后取物     | 疲劳: 正常
 341. 2026-05-10 23:58:50 | [一般] 行为: 向后取物     | 疲劳: 正常
 342. 2026-05-10 23:58:52 | [一般] 行为: 向后取物     | 疲劳: 正常
 343. 2026-05-10 23:58:54 | [一般] 行为: 向后取物     | 疲劳: 正常
 344. 2026-05-10 23:58:57 | [一般] 行为: 向后取物     | 疲劳: 正常
 345. 2026-05-10 23:58:59 | [一般] 行为: 疑似打电话    | 疲劳: 正常
 346. 2026-05-10 23:59:01 | [一般] 行为: 向后取物     | 疲劳: 正常
 347. 2026-05-10 23:59:03 | [一般] 行为: 向后取物     | 疲劳: 正常
 348. 2026-05-10 23:59:05 | [一般] 行为: 向后取物     | 疲劳: 正常
 349. 2026-05-10 23:59:07 | [一般] 行为: 向后取物     | 疲劳: 正常
 350. 2026-05-10 23:59:10 | [一般] 行为: 向后取物     | 疲劳: 正常
 351. 2026-05-10 23:59:12 | [一般] 行为: 向后取物     | 疲劳: 正常
 352. 2026-05-10 23:59:14 | [一般] 行为: 向后取物     | 疲劳: 正常
 353. 2026-05-10 23:59:16 | [一般] 行为: 向后取物     | 疲劳: 正常
 354. 2026-05-10 23:59:18 | [一般] 行为: 向后取物     | 疲劳: 正常
 355. 2026-05-10 23:59:20 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 356. 2026-05-10 23:59:22 | [一般] 行为: 向后取物     | 疲劳: 正常
 357. 2026-05-10 23:59:24 | [一般] 行为: 向后取物     | 疲劳: 正常
 358. 2026-05-10 23:59:27 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 359. 2026-05-10 23:59:29 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 360. 2026-05-10 23:59:31 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 361. 2026-05-10 23:59:33 | [一般] 行为: 向后取物     | 疲劳: 正常
 362. 2026-05-10 23:59:35 | [一般] 行为: 向后取物     | 疲劳: 正常
 363. 2026-05-10 23:59:38 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 364. 2026-05-10 23:59:40 | [一般] 行为: 向后取物     | 疲劳: 正常
 365. 2026-05-10 23:59:42 | [一般] 行为: 向后取物     | 疲劳: 正常
 366. 2026-05-10 23:59:44 | [一般] 行为: 向后取物     | 疲劳: 正常
 367. 2026-05-10 23:59:46 | [一般] 行为: 向后取物     | 疲劳: 正常
 368. 2026-05-10 23:59:48 | [一般] 行为: 向后取物     | 疲劳: 正常
 369. 2026-05-10 23:59:50 | [一般] 行为: 向后取物     | 疲劳: 正常
 370. 2026-05-10 23:59:52 | [一般] 行为: 向后取物     | 疲劳: 正常
 371. 2026-05-10 23:59:54 | [一般] 行为: 向后取物     | 疲劳: 正常
 372. 2026-05-10 23:59:56 | [一般] 行为: 向后取物     | 疲劳: 正常
 373. 2026-05-10 23:59:58 | [一般] 行为: 与乘客交谈    | 疲劳: 正常
 374. 2026-05-11 00:00:00 | [一般] 行为: 向后取物     | 疲劳: 正常
 375. 2026-05-11 00:00:03 | [一般] 行为: 向后取物     | 疲劳: 正常
 376. 2026-05-11 00:00:05 | [一般] 行为: 向后取物     | 疲劳: 正常
 377. 2026-05-11 00:00:07 | [一般] 行为: 向后取物     | 疲劳: 正常
 378. 2026-05-11 00:00:09 | [一般] 行为: 向后取物     | 疲劳: 正常
 379. 2026-05-11 00:00:11 | [一般] 行为: 向后取物     | 疲劳: 正常
 380. 2026-05-11 00:00:13 | [一般] 行为: 向后取物     | 疲劳: 正常
 381. 2026-05-11 00:00:15 | [一般] 行为: 向后取物     | 疲劳: 正常
 382. 2026-05-11 00:00:17 | [一般] 行为: 向后取物     | 疲劳: 正常
 383. 2026-05-11 00:00:19 | [一般] 行为: 向后取物     | 疲劳: 正常
 384. 2026-05-11 00:00:21 | [一般] 行为: 向后取物     | 疲劳: 正常
 385. 2026-05-11 00:00:23 | [一般] 行为: 向后取物     | 疲劳: 正常
 386. 2026-05-11 00:00:25 | [一般] 行为: 向后取物     | 疲劳: 正常
 387. 2026-05-11 00:00:27 | [一般] 行为: 向后取物     | 疲劳: 正常
 388. 2026-05-11 00:00:30 | [一般] 行为: 向后取物     | 疲劳: 正常
 389. 2026-05-11 00:00:32 | [一般] 行为: 向后取物     | 疲劳: 正常
 390. 2026-05-11 00:00:34 | [一般] 行为: 向后取物     | 疲劳: 正常
 391. 2026-05-11 00:00:36 | [一般] 行为: 向后取物     | 疲劳: 正常
 392. 2026-05-11 00:00:38 | [一般] 行为: 向后取物     | 疲劳: 正常
 393. 2026-05-11 00:00:40 | [一般] 行为: 向后取物     | 疲劳: 正常
 394. 2026-05-11 00:00:43 | [一般] 行为: 向后取物     | 疲劳: 正常
============================================================
 综合评价: 高风险，建议立即休息
